sequence,date,point_type,event,engine_equity,cash,positions_value,spx_close,spx_benchmark_equity,daily_return_pct,spx_day_return_pct,drawdown_pct,exposure_pct,open_positions_count,pending_orders_count,market_gate_state,spx_regime,settlement_delta_from_last_regular_eod
281,2022-07-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3961.63,93271.005594,0.0,-0.9332,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
282,2022-07-25,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3966.84,93393.667715,0.0,0.1315,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
283,2022-07-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3921.05,92315.606577,0.0,-1.1543,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
284,2022-07-27,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4023.61,94730.237508,0.0,2.6156,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
285,2022-07-28,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4072.43,95879.635734,0.0,1.2133,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
286,2022-07-29,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4130.29,97241.868043,0.0,1.4208,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
287,2022-08-01,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4118.63,96967.349745,0.0,-0.2823,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
288,2022-08-02,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4091.19,96321.313544,0.0,-0.6662,8.1335,0.0,0,0,ALLOW,DOWNTREND,
289,2022-08-03,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4155.17,97827.632645,0.0,1.5638,8.1335,0.0,0,0,ALLOW,DOWNTREND,
290,2022-08-04,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4151.94,97751.586838,0.0,-0.0777,8.1335,0.0,0,0,ALLOW,DOWNTREND,
291,2022-08-05,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4145.19,97592.667583,0.0,-0.1626,8.1335,0.0,0,0,ALLOW,DOWNTREND,
292,2022-08-08,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4140.06,97471.88895,0.0,-0.1238,8.1335,0.0,0,0,ALLOW,DOWNTREND,
293,2022-08-09,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4122.47,97057.757143,0.0,-0.4249,8.1335,0.0,0,0,ALLOW,DOWNTREND,
294,2022-08-10,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4210.24,99124.178329,0.0,2.1291,8.1335,0.0,0,0,ALLOW,DOWNTREND,
295,2022-08-11,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4207.27,99054.253856,0.0,-0.0705,8.1335,0.0,0,0,ALLOW,DOWNTREND,
296,2022-08-12,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4280.15,100770.110937,0.0,1.7322,8.1335,0.0,0,0,ALLOW,DOWNTREND,
297,2022-08-15,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4297.14,101170.116588,0.0,0.397,8.1335,0.0,0,0,ALLOW,DOWNTREND,
298,2022-08-16,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4305.2,101359.87795,0.0,0.1876,8.1335,0.0,0,0,ALLOW,DOWNTREND,
299,2022-08-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4274.04,100626.259582,0.0,-0.7238,8.1335,0.0,0,0,ALLOW,DOWNTREND,
300,2022-08-18,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4283.74,100854.632437,0.0,0.227,8.1335,0.0,0,0,ALLOW,DOWNTREND,
301,2022-08-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4228.48,99553.613471,0.0,-1.29,8.1335,0.0,0,0,ALLOW,DOWNTREND,
302,2022-08-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4137.99,97423.153711,0.0,-2.14,8.1335,0.0,0,0,ALLOW,DOWNTREND,
303,2022-08-23,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4128.73,97205.140037,0.0,-0.2238,8.1335,0.0,0,0,ALLOW,DOWNTREND,
304,2022-08-24,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4140.77,97488.604901,0.0,0.2916,8.1335,0.0,0,0,ALLOW,DOWNTREND,
305,2022-08-25,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4199.12,98862.373571,0.0,1.4092,8.1335,0.0,0,0,ALLOW,DOWNTREND,
306,2022-08-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4057.66,95531.89686,0.0,-3.3688,8.1335,0.0,0,0,ALLOW,DOWNTREND,
307,2022-08-29,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4030.61,94895.042661,0.0,-0.6666,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
308,2022-08-30,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3986.16,93848.529938,0.0,-1.1028,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
309,2022-08-31,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3955.0,93114.91157,0.0,-0.7817,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
310,2022-09-01,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3966.85,93393.903151,0.0,0.2996,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
311,2022-09-02,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3924.26,92391.181512,0.0,-1.0737,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
312,2022-09-06,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3908.19,92012.835967,0.0,-0.4095,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
313,2022-09-07,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3979.87,93700.440736,0.0,1.8341,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
314,2022-09-08,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4006.18,94319.872676,0.0,0.6611,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
315,2022-09-09,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4067.36,95760.269715,0.0,1.5271,8.1335,0.0,0,0,ALLOW,DOWNTREND,
316,2022-09-12,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4110.41,96773.821408,0.0,1.0584,8.1335,0.0,0,0,ALLOW,DOWNTREND,
317,2022-09-13,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3932.69,92589.654003,0.0,-4.3237,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
318,2022-09-14,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3946.01,92903.254666,0.0,0.3387,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
319,2022-09-15,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3901.35,91851.797789,0.0,-1.1318,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
320,2022-09-16,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3873.33,91192.106304,0.0,-0.7182,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
321,2022-09-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3899.89,91817.424143,0.0,0.6857,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
322,2022-09-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3855.93,90782.44778,0.0,-1.1272,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
323,2022-09-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3789.93,89228.570621,0.0,-1.7116,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
324,2022-09-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3757.99,88476.588251,0.0,-0.8428,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
325,2022-09-23,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3693.23,86951.905148,0.0,-1.7233,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
326,2022-09-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3655.04,86052.775319,0.0,-1.0341,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
327,2022-09-27,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3647.29,85870.312471,0.0,-0.212,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
328,2022-09-28,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3719.04,87559.565291,0.0,1.9672,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
329,2022-09-29,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3640.47,85709.745164,0.0,-2.1126,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
330,2022-09-30,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3585.62,84418.379071,0.0,-1.5067,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
331,2022-10-03,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3678.43,86603.459966,0.0,2.5884,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
332,2022-10-04,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3790.93,89252.114215,0.0,3.0584,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
333,2022-10-05,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3783.28,89072.005726,0.0,-0.2018,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
334,2022-10-06,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3744.52,88159.456049,0.0,-1.0245,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
335,2022-10-07,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3639.66,85690.674854,0.0,-2.8004,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
336,2022-10-10,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3612.39,85048.641064,0.0,-0.7492,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
337,2022-10-11,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3588.84,84494.189441,0.0,-0.6519,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
338,2022-10-12,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3577.03,84216.139604,0.0,-0.3291,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
339,2022-10-13,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3669.91,86402.868551,0.0,2.5966,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
340,2022-10-14,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3583.07,84358.342908,0.0,-2.3663,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
341,2022-10-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3677.95,86592.159042,0.0,2.648,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
342,2022-10-18,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3719.98,87581.696269,0.0,1.1428,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
343,2022-10-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3695.16,86997.344283,0.0,-0.6672,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
344,2022-10-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3665.78,86305.633511,0.0,-0.7951,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
345,2022-10-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3752.75,88353.219822,0.0,2.3725,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
346,2022-10-24,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3797.34,89403.028648,0.0,1.1882,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
347,2022-10-25,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3859.11,90857.316407,0.0,1.6267,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
348,2022-10-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3830.6,90186.088562,0.0,-0.7388,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
349,2022-10-27,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3807.3,89637.522837,0.0,-0.6083,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
350,2022-10-28,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3901.06,91844.970147,0.0,2.4626,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
351,2022-10-31,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3871.98,91160.322453,0.0,-0.7454,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
352,2022-11-01,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3856.1,90786.450191,0.0,-0.4101,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
353,2022-11-02,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3759.69,88516.612359,0.0,-2.5002,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
354,2022-11-03,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3719.89,87579.577345,0.0,-1.0586,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
355,2022-11-04,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3770.55,88772.295783,0.0,1.3619,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
356,2022-11-07,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3806.8,89625.751041,0.0,0.9614,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
357,2022-11-08,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3828.11,90127.465014,0.0,0.5598,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
358,2022-11-09,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3748.57,88254.807602,0.0,-2.0778,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
359,2022-11-10,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3956.37,93147.166293,0.0,5.5434,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
360,2022-11-11,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3992.93,94007.920065,0.0,0.9241,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
361,2022-11-14,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3957.25,93167.884655,0.0,-0.8936,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
362,2022-11-15,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3991.73,93979.667753,0.0,0.8713,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
363,2022-11-16,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3958.79,93204.141789,0.0,-0.8252,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
364,2022-11-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3946.56,92916.203643,0.0,-0.3089,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
365,2022-11-18,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3965.34,93358.352325,0.0,0.4759,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
366,2022-11-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3949.94,92995.780988,0.0,-0.3884,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
367,2022-11-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4003.58,94258.659334,0.0,1.358,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
368,2022-11-23,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4027.26,94816.171623,0.0,0.5915,8.1335,0.0,0,0,RISK_OFF,DOWNTREND,
369,2022-11-25,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4026.12,94789.331927,0.0,-0.0283,8.1335,0.0,0,0,ALLOW,DOWNTREND,
370,2022-11-28,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3963.94,93325.391295,0.0,-1.5444,8.1335,0.0,0,0,ALLOW,DOWNTREND,
371,2022-11-29,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3957.63,93176.831221,0.0,-0.1592,8.1335,0.0,0,0,ALLOW,DOWNTREND,
372,2022-11-30,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4080.11,96060.45053,0.0,3.0948,8.1335,0.0,0,0,ALLOW,DOWNTREND,
373,2022-12-01,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4076.57,95977.10621,0.0,-0.0868,8.1335,0.0,0,0,ALLOW,DOWNTREND,
374,2022-12-02,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,4071.7,95862.44891,0.0,-0.1195,8.1335,0.0,0,0,ALLOW,DOWNTREND,
375,2022-12-05,REGULAR_EOD,EOD_MARK_TO_MARKET,110875.35,110875.35,0.0,3998.84,94147.062701,0.0,-1.7894,8.1335,0.0,0,0,ALLOW,SIDEWAYS,
376,2022-12-06,REGULAR_EOD,EOD_MARK_TO_MARKET,110842.13,77612.75,33229.38,3941.26,92791.422598,-0.03,-1.4399,8.1611,29.98,3,3,ALLOW,SIDEWAYS,
377,2022-12-07,REGULAR_EOD,EOD_MARK_TO_MARKET,110560.17,77612.75,32947.42,3933.92,92618.612623,-0.2544,-0.1862,8.3947,29.8,3,0,ALLOW,SIDEWAYS,
378,2022-12-08,REGULAR_EOD,EOD_MARK_TO_MARKET,111228.79,77612.75,33616.04,3963.51,93315.267549,0.6048,0.7522,7.8407,30.22,3,0,ALLOW,SIDEWAYS,
379,2022-12-09,REGULAR_EOD,EOD_MARK_TO_MARKET,110219.43,77612.75,32606.68,3934.38,92629.442676,-0.9075,-0.735,8.677,29.58,3,0,ALLOW,SIDEWAYS,
380,2022-12-12,REGULAR_EOD,EOD_MARK_TO_MARKET,110458.54,77612.75,32845.79,3990.56,93952.121749,0.2169,1.4279,8.4789,29.74,3,0,ALLOW,DOWNTREND,
381,2022-12-13,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,4019.65,94637.004878,0.3257,0.729,8.1808,0.0,0,3,ALLOW,DOWNTREND,
382,2022-12-14,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3995.32,94064.189253,0.0,-0.6053,8.1808,0.0,0,0,ALLOW,DOWNTREND,
383,2022-12-15,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3895.75,91719.953666,0.0,-2.4922,8.1808,0.0,0,0,ALLOW,DOWNTREND,
384,2022-12-16,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3852.36,90698.397152,0.0,-1.1138,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
385,2022-12-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3817.66,89881.434464,0.0,-0.9008,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
386,2022-12-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3821.62,89974.667094,0.0,0.1037,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
387,2022-12-21,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3878.44,91312.414066,0.0,1.4868,8.1808,0.0,0,0,ALLOW,DOWNTREND,
388,2022-12-22,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3822.39,89992.79566,0.0,-1.4452,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
389,2022-12-23,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3844.82,90520.878459,0.0,0.5868,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
390,2022-12-27,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3829.25,90154.304711,0.0,-0.405,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
391,2022-12-28,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3783.22,89070.59311,0.0,-1.2021,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
392,2022-12-29,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3849.28,90625.882885,0.0,1.7461,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
393,2022-12-30,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3839.5,90395.626542,0.0,-0.2541,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
394,2023-01-03,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3824.14,90033.996949,0.0,-0.4001,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
395,2023-01-04,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3852.97,90712.758744,0.0,0.7539,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
396,2023-01-05,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3808.1,89656.357712,0.0,-1.1646,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
397,2023-01-06,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3895.08,91704.179459,0.0,2.2841,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
398,2023-01-09,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3892.09,91633.784115,0.0,-0.0768,8.1808,0.0,0,0,RISK_OFF,DOWNTREND,
399,2023-01-10,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3919.25,92273.228109,0.0,0.6978,8.1808,0.0,0,0,ALLOW,DOWNTREND,
400,2023-01-11,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3969.61,93458.883469,0.0,1.2849,8.1808,0.0,0,0,ALLOW,DOWNTREND,
401,2023-01-12,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3983.17,93778.134594,0.0,0.3416,8.1808,0.0,0,0,ALLOW,DOWNTREND,
402,2023-01-13,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3999.09,94152.9486,0.0,0.3997,8.1808,0.0,0,0,ALLOW,DOWNTREND,
403,2023-01-17,REGULAR_EOD,EOD_MARK_TO_MARKET,110818.3,110818.3,0.0,3990.97,93961.774622,0.0,-0.203,8.1808,0.0,0,0,ALLOW,SIDEWAYS,
404,2023-01-18,REGULAR_EOD,EOD_MARK_TO_MARKET,110785.09,77572.81,33212.28,3928.86,92499.482041,-0.03,-1.5563,8.2083,29.98,3,3,ALLOW,SIDEWAYS,
405,2023-01-19,REGULAR_EOD,EOD_MARK_TO_MARKET,110401.64,77572.81,32828.83,3898.85,91792.938805,-0.3461,-0.7638,8.526,29.74,3,0,RISK_OFF,SIDEWAYS,
406,2023-01-20,REGULAR_EOD,EOD_MARK_TO_MARKET,110801.4,77572.81,33228.59,3972.61,93529.514249,0.3621,1.8918,8.1948,29.99,3,0,ALLOW,SIDEWAYS,
407,2023-01-23,REGULAR_EOD,EOD_MARK_TO_MARKET,111167.31,77572.81,33594.5,4019.81,94640.771853,0.3302,1.1881,7.8916,30.22,3,0,ALLOW,SIDEWAYS,
408,2023-01-24,REGULAR_EOD,EOD_MARK_TO_MARKET,111171.16,77572.81,33598.35,4016.95,94573.437176,0.0035,-0.0712,7.8884,30.22,3,0,ALLOW,SIDEWAYS,
409,2023-01-25,REGULAR_EOD,EOD_MARK_TO_MARKET,111345.0,77572.81,33772.19,4016.22,94556.250353,0.1564,-0.0182,7.7444,30.33,3,0,ALLOW,SIDEWAYS,
410,2023-01-26,REGULAR_EOD,EOD_MARK_TO_MARKET,111685.3,77572.81,34112.49,4060.43,95597.112614,0.3056,1.1008,7.4625,30.54,3,0,ALLOW,SIDEWAYS,
411,2023-01-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111829.81,77572.81,34257.0,4070.56,95835.609214,0.1294,0.2495,7.3427,30.63,3,0,ALLOW,SIDEWAYS,
412,2023-01-30,REGULAR_EOD,EOD_MARK_TO_MARKET,110968.23,77572.81,33395.42,4017.77,94592.742923,-0.7704,-1.2969,8.0566,30.09,3,0,ALLOW,SIDEWAYS,
413,2023-01-31,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4076.6,95977.812518,0.5126,1.4642,7.5853,0.0,0,3,ALLOW,SIDEWAYS,
414,2023-02-01,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4119.21,96981.005029,-0.0,1.0452,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
415,2023-02-02,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4179.76,98406.569604,-0.0,1.4699,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
416,2023-02-03,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4136.48,97387.602886,-0.0,-1.0355,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
417,2023-02-06,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4111.08,96789.595615,-0.0,-0.614,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
418,2023-02-07,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4164.0,98035.522574,-0.0,1.2873,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
419,2023-02-08,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4117.86,96949.221178,-0.0,-1.1081,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
420,2023-02-09,REGULAR_EOD,EOD_MARK_TO_MARKET,111537.02,111537.02,0.0,4081.5,96093.176125,-0.0,-0.883,7.5853,0.0,0,0,ALLOW,SIDEWAYS,
